generation,min,max,mean,stdev
145,1200.307769175501,1267.2824875092033,1259.5052041203717,8.698762101738392
146,1200.307769175501,1266.1964299921497,1257.89358283659,8.995052332115815
147,1200.307769175501,1264.8620100894238,1256.1064129499177,9.423923174958563
148,1200.307769175501,1263.7139967837197,1254.4634173823895,9.71808243230524
149,1200.307769175501,1262.3988076761432,1252.4745617204278,10.02353041265074
150,1200.307769175501,1261.094843662578,1250.0255500834176,10.300114843370626
151,1199.6369919709819,1259.2083523040508,1247.6370969011566,10.287941374603319
152,1199.6369919709819,1257.2103826170085,1245.59145954895,9.969147205356624
153,1199.6369919709819,1255.1827051477637,1243.3130328697794,9.935877645810269
154,1198.620860254439,1252.349516513823,1240.6125431254754,10.157830267521422
155,1181.664895988905,1249.7587251024984,1238.0894816003092,10.291919870970972
156,1181.664895988905,1246.9109328498052,1235.60221244625,10.38141437174702
157,1181.664895988905,1244.5324509871962,1233.499826452877,10.468904451917782
158,1181.664895988905,1242.4589300072846,1230.8452561952206,10.750275043019585
159,1181.664895988905,1240.0242185384468,1227.5488274866793,10.870872207524679
160,1175.1907456178017,1237.8730865201235,1224.857274817567,10.710865393967632
161,1175.1907456178017,1234.9797250921051,1221.5470967905196,10.383084371223982
162,1175.1907456178017,1231.7723249769535,1218.319825274512,9.587246057153806
163,1175.1907456178017,1226.9071245360783,1215.230322420966,8.741321504440247
164,1170.4875779875463,1223.5390574082112,1212.9091898635536,8.117477045313816
165,1170.4875779875463,1220.3238825154815,1210.9837625477287,7.652029681263016
166,1170.4875779875463,1217.8666082973114,1209.0582827135504,7.504427908814231
167,1170.4875779875463,1215.9557718722374,1207.306626498796,7.50676190789206
168,1170.4875779875463,1214.2579553604335,1205.6578370688312,7.5726513235381745
169,1170.4875779875463,1212.415735418773,1204.0213392498981,7.430452213187045
170,1170.4875779875463,1211.2424627558507,1202.6136055892575,7.3494500006685755
171,1170.4875779875463,1209.65787416448,1201.1163285237308,7.2361056869259635
172,1170.4875779875463,1207.9494150794885,1199.6686123492125,7.229339347648928
173,1170.4875779875463,1206.6365755791335,1198.1604747539695,7.501306364219162
174,1170.4875779875463,1205.1267689481167,1196.5127469561016,7.547597257803868
175,1164.465022447849,1204.0826715941985,1195.2552769146291,7.5994243102611865
176,1164.465022447849,1202.8005023301457,1193.6643424333706,7.520485139896245
177,1164.465022447849,1201.1580961913983,1192.0702459599192,7.375457117115975
178,1160.7739768475094,1199.8007891930806,1190.5944260392735,7.345942954506113
179,1160.7739768475094,1197.9554651877168,1188.5027825733887,7.043922333112541
180,1160.7739768475094,1196.0505262638155,1186.6979928783385,6.663934365640154
181,1160.7739768475094,1193.8336812526777,1184.8331768638168,6.209256671726675
182,1160.7739768475094,1191.76084274288,1183.0572309247518,5.8574134298626115
183,1160.7739768475094,1189.5457524402866,1181.5458319733907,5.344417448772132
184,1155.2777523218665,1187.5235202446938,1180.204086592925,4.958542528072389
185,1155.2777523218665,1185.7625386214604,1179.038725446631,4.716172897577742
186,1155.2777523218665,1184.1571721756386,1177.8934284322288,4.459082300794062
187,1154.7668714953622,1182.5548834253927,1176.8550496338,4.226974617984598
188,1154.4206954208273,1181.340016766192,1175.9165265324953,4.104588298282641
189,1154.4206954208273,1180.323629203602,1175.2086849732852,3.9110451677781324
190,1154.4206954208273,1179.1436553478432,1174.4564989684147,3.7695192721455117
191,1154.4206954208273,1178.0968525445362,1173.5161063799346,3.6997802499784678
192,1154.4206954208273,1177.265167746996,1172.7562160665193,3.647930808839297
193,1154.4206954208273,1176.2331365424152,1172.0401679381048,3.4950169395784343
194,1152.8354651744617,1175.6094139213787,1171.4967776064714,3.4638579910669476
195,1152.8354651744617,1174.8426476898896,1170.693347660544,3.5860249520221354
196,1152.8354651744617,1174.041085252118,1169.9611113802787,3.533388719561465
197,1152.8354651744617,1173.4659925303479,1169.3516565743846,3.5576803361260754
198,1152.8354651744617,1172.8209777974434,1168.6219406413807,3.5938550274478267
199,1152.8354651744617,1172.2409382761507,1168.0417398956693,3.5653939934115297
